id	query	expected_cuis	why	style	domain	expected_focus	synthetic	topic_index
synthetic_01281	The inpatient team escalated care when irregularly irregular rhythm worsened.		Synthetic clinical note sentence for atrial fibrillation; expected CUI is intentionally blank until judged.	clinical_note	cardiology	atrial fibrillation	true	1
synthetic_01282	The inpatient team escalated care when bibasilar crackles worsened.		Synthetic clinical note sentence for heart failure; expected CUI is intentionally blank until judged.	clinical_note	cardiology	heart failure	true	2
synthetic_01283	The inpatient team escalated care when elevated troponin worsened.		Synthetic clinical note sentence for acute coronary syndrome; expected CUI is intentionally blank until judged.	clinical_note	cardiology	acute coronary syndrome	true	3
synthetic_01284	The inpatient team escalated care when right lower lobe crackles worsened.		Synthetic clinical note sentence for pneumonia; expected CUI is intentionally blank until judged.	clinical_note	pulmonary	pneumonia	true	4
synthetic_01285	The inpatient team escalated care when prolonged expiratory phase worsened.		Synthetic clinical note sentence for asthma exacerbation; expected CUI is intentionally blank until judged.	clinical_note	pulmonary	asthma exacerbation	true	5
synthetic_01286	The inpatient team escalated care when unilateral leg swelling worsened.		Synthetic clinical note sentence for pulmonary embolism; expected CUI is intentionally blank until judged.	clinical_note	pulmonary	pulmonary embolism	true	6
synthetic_01287	The inpatient team escalated care when localized abdominal tenderness worsened.		Synthetic clinical note sentence for diverticulitis; expected CUI is intentionally blank until judged.	clinical_note	gastroenterology	diverticulitis	true	7
synthetic_01288	The inpatient team escalated care when orthostatic hypotension worsened.		Synthetic clinical note sentence for gastrointestinal bleeding; expected CUI is intentionally blank until judged.	clinical_note	gastroenterology	gastrointestinal bleeding	true	8
synthetic_01289	The inpatient team escalated care when diffuse abdominal cramping worsened.		Synthetic clinical note sentence for clostridioides difficile infection; expected CUI is intentionally blank until judged.	clinical_note	gastroenterology	clostridioides difficile infection	true	9
synthetic_01290	The inpatient team escalated care when elevated hemoglobin A1c worsened.		Synthetic clinical note sentence for type 2 diabetes; expected CUI is intentionally blank until judged.	clinical_note	endocrinology	type 2 diabetes	true	10
synthetic_01291	The inpatient team escalated care when low fingerstick glucose worsened.		Synthetic clinical note sentence for hypoglycemia; expected CUI is intentionally blank until judged.	clinical_note	endocrinology	hypoglycemia	true	11
synthetic_01292	The inpatient team escalated care when fine tremor worsened.		Synthetic clinical note sentence for thyrotoxicosis; expected CUI is intentionally blank until judged.	clinical_note	endocrinology	thyrotoxicosis	true	12
synthetic_01293	The inpatient team escalated care when rising creatinine worsened.		Synthetic clinical note sentence for acute kidney injury; expected CUI is intentionally blank until judged.	clinical_note	nephrology	acute kidney injury	true	13
synthetic_01294	The inpatient team escalated care when albuminuria worsened.		Synthetic clinical note sentence for chronic kidney disease; expected CUI is intentionally blank until judged.	clinical_note	nephrology	chronic kidney disease	true	14
synthetic_01295	The inpatient team escalated care when peaked T waves worsened.		Synthetic clinical note sentence for hyperkalemia; expected CUI is intentionally blank until judged.	clinical_note	nephrology	hyperkalemia	true	15
synthetic_01296	The inpatient team escalated care when suprapubic tenderness worsened.		Synthetic clinical note sentence for urinary tract infection; expected CUI is intentionally blank until judged.	clinical_note	urology	urinary tract infection	true	16
synthetic_01297	The inpatient team escalated care when enlarged prostate worsened.		Synthetic clinical note sentence for benign prostatic hyperplasia; expected CUI is intentionally blank until judged.	clinical_note	urology	benign prostatic hyperplasia	true	17
synthetic_01298	The inpatient team escalated care when facial droop worsened.		Synthetic clinical note sentence for ischemic stroke; expected CUI is intentionally blank until judged.	clinical_note	neurology	ischemic stroke	true	18
synthetic_01299	The inpatient team escalated care when tongue biting worsened.		Synthetic clinical note sentence for seizure; expected CUI is intentionally blank until judged.	clinical_note	neurology	seizure	true	19
synthetic_01300	The inpatient team escalated care when normal neurologic examination worsened.		Synthetic clinical note sentence for migraine; expected CUI is intentionally blank until judged.	clinical_note	neurology	migraine	true	20
synthetic_01301	The inpatient team escalated care when flat affect worsened.		Synthetic clinical note sentence for major depression; expected CUI is intentionally blank until judged.	clinical_note	psychiatry	major depression	true	21
synthetic_01302	The inpatient team escalated care when tachycardia worsened.		Synthetic clinical note sentence for alcohol withdrawal; expected CUI is intentionally blank until judged.	clinical_note	psychiatry	alcohol withdrawal	true	22
synthetic_01303	The inpatient team escalated care when hypotension worsened.		Synthetic clinical note sentence for sepsis; expected CUI is intentionally blank until judged.	clinical_note	infectious disease	sepsis	true	23
synthetic_01304	The inpatient team escalated care when exposed bone worsened.		Synthetic clinical note sentence for osteomyelitis; expected CUI is intentionally blank until judged.	clinical_note	infectious disease	osteomyelitis	true	24
synthetic_01305	The inpatient team escalated care when silvery scale worsened.		Synthetic clinical note sentence for psoriasis; expected CUI is intentionally blank until judged.	clinical_note	dermatology	psoriasis	true	25
synthetic_01306	The inpatient team escalated care when vesicular rash worsened.		Synthetic clinical note sentence for herpes zoster; expected CUI is intentionally blank until judged.	clinical_note	dermatology	herpes zoster	true	26
synthetic_01307	The inpatient team escalated care when crepitus worsened.		Synthetic clinical note sentence for osteoarthritis; expected CUI is intentionally blank until judged.	clinical_note	musculoskeletal	osteoarthritis	true	27
synthetic_01308	The inpatient team escalated care when shortened externally rotated leg worsened.		Synthetic clinical note sentence for hip fracture; expected CUI is intentionally blank until judged.	clinical_note	musculoskeletal	hip fracture	true	28
synthetic_01309	The inpatient team escalated care when synovitis of MCP joints worsened.		Synthetic clinical note sentence for rheumatoid arthritis; expected CUI is intentionally blank until judged.	clinical_note	rheumatology	rheumatoid arthritis	true	29
synthetic_01310	The inpatient team escalated care when podagra worsened.		Synthetic clinical note sentence for gout flare; expected CUI is intentionally blank until judged.	clinical_note	rheumatology	gout flare	true	30
synthetic_01311	The inpatient team escalated care when microcytosis worsened.		Synthetic clinical note sentence for iron deficiency anemia; expected CUI is intentionally blank until judged.	clinical_note	hematology	iron deficiency anemia	true	31
synthetic_01312	The inpatient team escalated care when unilateral leg edema worsened.		Synthetic clinical note sentence for deep vein thrombosis; expected CUI is intentionally blank until judged.	clinical_note	hematology	deep vein thrombosis	true	32
synthetic_01313	The inpatient team escalated care when elevated blood pressure worsened.		Synthetic clinical note sentence for preeclampsia; expected CUI is intentionally blank until judged.	clinical_note	obstetrics	preeclampsia	true	33
synthetic_01314	The inpatient team escalated care when cervical motion tenderness worsened.		Synthetic clinical note sentence for pelvic inflammatory disease; expected CUI is intentionally blank until judged.	clinical_note	gynecology	pelvic inflammatory disease	true	34
synthetic_01315	The inpatient team escalated care when axillary lymphadenopathy worsened.		Synthetic clinical note sentence for breast cancer; expected CUI is intentionally blank until judged.	clinical_note	oncology	breast cancer	true	35
synthetic_01316	The inpatient team escalated care when incidental lung nodule worsened.		Synthetic clinical note sentence for lung nodule; expected CUI is intentionally blank until judged.	clinical_note	oncology	lung nodule	true	36
synthetic_01317	The inpatient team escalated care when bulging tympanic membrane worsened.		Synthetic clinical note sentence for acute otitis media; expected CUI is intentionally blank until judged.	clinical_note	otolaryngology	acute otitis media	true	37
synthetic_01318	The inpatient team escalated care when retinal hemorrhages worsened.		Synthetic clinical note sentence for diabetic retinopathy; expected CUI is intentionally blank until judged.	clinical_note	ophthalmology	diabetic retinopathy	true	38
synthetic_01319	The inpatient team escalated care when increased work of breathing worsened.		Synthetic clinical note sentence for acute respiratory failure; expected CUI is intentionally blank until judged.	clinical_note	critical care	acute respiratory failure	true	39
synthetic_01320	The inpatient team escalated care when ultrasound guided venous access worsened.		Synthetic clinical note sentence for central venous catheter placement; expected CUI is intentionally blank until judged.	clinical_note	procedures	central venous catheter placement	true	40
synthetic_01321	Outpatient follow up was arranged after treatment for atrial fibrillation.		Synthetic clinical note sentence for atrial fibrillation; expected CUI is intentionally blank until judged.	clinical_note	cardiology	atrial fibrillation	true	1
synthetic_01322	Outpatient follow up was arranged after treatment for heart failure with reduced ejection fraction.		Synthetic clinical note sentence for heart failure; expected CUI is intentionally blank until judged.	clinical_note	cardiology	heart failure	true	2
synthetic_01323	Outpatient follow up was arranged after treatment for non ST elevation myocardial infarction.		Synthetic clinical note sentence for acute coronary syndrome; expected CUI is intentionally blank until judged.	clinical_note	cardiology	acute coronary syndrome	true	3
synthetic_01324	Outpatient follow up was arranged after treatment for community acquired pneumonia.		Synthetic clinical note sentence for pneumonia; expected CUI is intentionally blank until judged.	clinical_note	pulmonary	pneumonia	true	4
synthetic_01325	Outpatient follow up was arranged after treatment for asthma.		Synthetic clinical note sentence for asthma exacerbation; expected CUI is intentionally blank until judged.	clinical_note	pulmonary	asthma exacerbation	true	5
synthetic_01326	Outpatient follow up was arranged after treatment for acute pulmonary embolism.		Synthetic clinical note sentence for pulmonary embolism; expected CUI is intentionally blank until judged.	clinical_note	pulmonary	pulmonary embolism	true	6
synthetic_01327	Outpatient follow up was arranged after treatment for acute uncomplicated diverticulitis.		Synthetic clinical note sentence for diverticulitis; expected CUI is intentionally blank until judged.	clinical_note	gastroenterology	diverticulitis	true	7
synthetic_01328	Outpatient follow up was arranged after treatment for upper gastrointestinal bleeding.		Synthetic clinical note sentence for gastrointestinal bleeding; expected CUI is intentionally blank until judged.	clinical_note	gastroenterology	gastrointestinal bleeding	true	8
synthetic_01329	Outpatient follow up was arranged after treatment for clostridioides difficile colitis.		Synthetic clinical note sentence for clostridioides difficile infection; expected CUI is intentionally blank until judged.	clinical_note	gastroenterology	clostridioides difficile infection	true	9
synthetic_01330	Outpatient follow up was arranged after treatment for poorly controlled type 2 diabetes mellitus.		Synthetic clinical note sentence for type 2 diabetes; expected CUI is intentionally blank until judged.	clinical_note	endocrinology	type 2 diabetes	true	10
synthetic_01331	Outpatient follow up was arranged after treatment for insulin associated hypoglycemia.		Synthetic clinical note sentence for hypoglycemia; expected CUI is intentionally blank until judged.	clinical_note	endocrinology	hypoglycemia	true	11
synthetic_01332	Outpatient follow up was arranged after treatment for hyperthyroidism.		Synthetic clinical note sentence for thyrotoxicosis; expected CUI is intentionally blank until judged.	clinical_note	endocrinology	thyrotoxicosis	true	12
synthetic_01333	Outpatient follow up was arranged after treatment for acute kidney injury.		Synthetic clinical note sentence for acute kidney injury; expected CUI is intentionally blank until judged.	clinical_note	nephrology	acute kidney injury	true	13
synthetic_01334	Outpatient follow up was arranged after treatment for stage three chronic kidney disease.		Synthetic clinical note sentence for chronic kidney disease; expected CUI is intentionally blank until judged.	clinical_note	nephrology	chronic kidney disease	true	14
synthetic_01335	Outpatient follow up was arranged after treatment for hyperkalemia.		Synthetic clinical note sentence for hyperkalemia; expected CUI is intentionally blank until judged.	clinical_note	nephrology	hyperkalemia	true	15
synthetic_01336	Outpatient follow up was arranged after treatment for acute cystitis.		Synthetic clinical note sentence for urinary tract infection; expected CUI is intentionally blank until judged.	clinical_note	urology	urinary tract infection	true	16
synthetic_01337	Outpatient follow up was arranged after treatment for benign prostatic hyperplasia.		Synthetic clinical note sentence for benign prostatic hyperplasia; expected CUI is intentionally blank until judged.	clinical_note	urology	benign prostatic hyperplasia	true	17
synthetic_01338	Outpatient follow up was arranged after treatment for acute ischemic stroke.		Synthetic clinical note sentence for ischemic stroke; expected CUI is intentionally blank until judged.	clinical_note	neurology	ischemic stroke	true	18
synthetic_01339	Outpatient follow up was arranged after treatment for generalized tonic clonic seizure.		Synthetic clinical note sentence for seizure; expected CUI is intentionally blank until judged.	clinical_note	neurology	seizure	true	19
synthetic_01340	Outpatient follow up was arranged after treatment for migraine headache.		Synthetic clinical note sentence for migraine; expected CUI is intentionally blank until judged.	clinical_note	neurology	migraine	true	20
synthetic_01341	Outpatient follow up was arranged after treatment for major depressive disorder.		Synthetic clinical note sentence for major depression; expected CUI is intentionally blank until judged.	clinical_note	psychiatry	major depression	true	21
synthetic_01342	Outpatient follow up was arranged after treatment for alcohol withdrawal syndrome.		Synthetic clinical note sentence for alcohol withdrawal; expected CUI is intentionally blank until judged.	clinical_note	psychiatry	alcohol withdrawal	true	22
synthetic_01343	Outpatient follow up was arranged after treatment for sepsis due to cellulitis.		Synthetic clinical note sentence for sepsis; expected CUI is intentionally blank until judged.	clinical_note	infectious disease	sepsis	true	23
synthetic_01344	Outpatient follow up was arranged after treatment for diabetic foot osteomyelitis.		Synthetic clinical note sentence for osteomyelitis; expected CUI is intentionally blank until judged.	clinical_note	infectious disease	osteomyelitis	true	24
synthetic_01345	Outpatient follow up was arranged after treatment for plaque psoriasis.		Synthetic clinical note sentence for psoriasis; expected CUI is intentionally blank until judged.	clinical_note	dermatology	psoriasis	true	25
synthetic_01346	Outpatient follow up was arranged after treatment for herpes zoster.		Synthetic clinical note sentence for herpes zoster; expected CUI is intentionally blank until judged.	clinical_note	dermatology	herpes zoster	true	26
synthetic_01347	Outpatient follow up was arranged after treatment for knee osteoarthritis.		Synthetic clinical note sentence for osteoarthritis; expected CUI is intentionally blank until judged.	clinical_note	musculoskeletal	osteoarthritis	true	27
synthetic_01348	Outpatient follow up was arranged after treatment for femoral neck fracture.		Synthetic clinical note sentence for hip fracture; expected CUI is intentionally blank until judged.	clinical_note	musculoskeletal	hip fracture	true	28
synthetic_01349	Outpatient follow up was arranged after treatment for rheumatoid arthritis.		Synthetic clinical note sentence for rheumatoid arthritis; expected CUI is intentionally blank until judged.	clinical_note	rheumatology	rheumatoid arthritis	true	29
synthetic_01350	Outpatient follow up was arranged after treatment for acute gout flare.		Synthetic clinical note sentence for gout flare; expected CUI is intentionally blank until judged.	clinical_note	rheumatology	gout flare	true	30
synthetic_01351	Outpatient follow up was arranged after treatment for iron deficiency anemia.		Synthetic clinical note sentence for iron deficiency anemia; expected CUI is intentionally blank until judged.	clinical_note	hematology	iron deficiency anemia	true	31
synthetic_01352	Outpatient follow up was arranged after treatment for acute deep vein thrombosis.		Synthetic clinical note sentence for deep vein thrombosis; expected CUI is intentionally blank until judged.	clinical_note	hematology	deep vein thrombosis	true	32
synthetic_01353	Outpatient follow up was arranged after treatment for preeclampsia.		Synthetic clinical note sentence for preeclampsia; expected CUI is intentionally blank until judged.	clinical_note	obstetrics	preeclampsia	true	33
synthetic_01354	Outpatient follow up was arranged after treatment for pelvic inflammatory disease.		Synthetic clinical note sentence for pelvic inflammatory disease; expected CUI is intentionally blank until judged.	clinical_note	gynecology	pelvic inflammatory disease	true	34
synthetic_01355	Outpatient follow up was arranged after treatment for invasive ductal carcinoma.		Synthetic clinical note sentence for breast cancer; expected CUI is intentionally blank until judged.	clinical_note	oncology	breast cancer	true	35
synthetic_01356	Outpatient follow up was arranged after treatment for solitary pulmonary nodule.		Synthetic clinical note sentence for lung nodule; expected CUI is intentionally blank until judged.	clinical_note	oncology	lung nodule	true	36
synthetic_01357	Outpatient follow up was arranged after treatment for acute otitis media.		Synthetic clinical note sentence for acute otitis media; expected CUI is intentionally blank until judged.	clinical_note	otolaryngology	acute otitis media	true	37
synthetic_01358	Outpatient follow up was arranged after treatment for diabetic retinopathy.		Synthetic clinical note sentence for diabetic retinopathy; expected CUI is intentionally blank until judged.	clinical_note	ophthalmology	diabetic retinopathy	true	38
synthetic_01359	Outpatient follow up was arranged after treatment for acute hypoxemic respiratory failure.		Synthetic clinical note sentence for acute respiratory failure; expected CUI is intentionally blank until judged.	clinical_note	critical care	acute respiratory failure	true	39
synthetic_01360	Outpatient follow up was arranged after treatment for need for central venous access.		Synthetic clinical note sentence for central venous catheter placement; expected CUI is intentionally blank until judged.	clinical_note	procedures	central venous catheter placement	true	40
synthetic_01361	The referral question asked whether palpitations represented atrial fibrillation.		Synthetic clinical note sentence for atrial fibrillation; expected CUI is intentionally blank until judged.	clinical_note	cardiology	atrial fibrillation	true	1
synthetic_01362	The referral question asked whether orthopnea represented heart failure.		Synthetic clinical note sentence for heart failure; expected CUI is intentionally blank until judged.	clinical_note	cardiology	heart failure	true	2
synthetic_01363	The referral question asked whether substernal chest pressure represented acute coronary syndrome.		Synthetic clinical note sentence for acute coronary syndrome; expected CUI is intentionally blank until judged.	clinical_note	cardiology	acute coronary syndrome	true	3
synthetic_01364	The referral question asked whether productive cough represented pneumonia.		Synthetic clinical note sentence for pneumonia; expected CUI is intentionally blank until judged.	clinical_note	pulmonary	pneumonia	true	4
synthetic_01365	The referral question asked whether wheezing represented asthma exacerbation.		Synthetic clinical note sentence for asthma exacerbation; expected CUI is intentionally blank until judged.	clinical_note	pulmonary	asthma exacerbation	true	5
synthetic_01366	The referral question asked whether pleuritic chest pain represented pulmonary embolism.		Synthetic clinical note sentence for pulmonary embolism; expected CUI is intentionally blank until judged.	clinical_note	pulmonary	pulmonary embolism	true	6
synthetic_01367	The referral question asked whether left lower quadrant pain represented diverticulitis.		Synthetic clinical note sentence for diverticulitis; expected CUI is intentionally blank until judged.	clinical_note	gastroenterology	diverticulitis	true	7
synthetic_01368	The referral question asked whether melena represented gastrointestinal bleeding.		Synthetic clinical note sentence for gastrointestinal bleeding; expected CUI is intentionally blank until judged.	clinical_note	gastroenterology	gastrointestinal bleeding	true	8
synthetic_01369	The referral question asked whether watery diarrhea represented clostridioides difficile infection.		Synthetic clinical note sentence for clostridioides difficile infection; expected CUI is intentionally blank until judged.	clinical_note	gastroenterology	clostridioides difficile infection	true	9
synthetic_01370	The referral question asked whether polyuria represented type 2 diabetes.		Synthetic clinical note sentence for type 2 diabetes; expected CUI is intentionally blank until judged.	clinical_note	endocrinology	type 2 diabetes	true	10
synthetic_01371	The referral question asked whether diaphoresis and tremor represented hypoglycemia.		Synthetic clinical note sentence for hypoglycemia; expected CUI is intentionally blank until judged.	clinical_note	endocrinology	hypoglycemia	true	11
synthetic_01372	The referral question asked whether heat intolerance represented thyrotoxicosis.		Synthetic clinical note sentence for thyrotoxicosis; expected CUI is intentionally blank until judged.	clinical_note	endocrinology	thyrotoxicosis	true	12
synthetic_01373	The referral question asked whether decreased urine output represented acute kidney injury.		Synthetic clinical note sentence for acute kidney injury; expected CUI is intentionally blank until judged.	clinical_note	nephrology	acute kidney injury	true	13
synthetic_01374	The referral question asked whether fatigue represented chronic kidney disease.		Synthetic clinical note sentence for chronic kidney disease; expected CUI is intentionally blank until judged.	clinical_note	nephrology	chronic kidney disease	true	14
synthetic_01375	The referral question asked whether muscle weakness represented hyperkalemia.		Synthetic clinical note sentence for hyperkalemia; expected CUI is intentionally blank until judged.	clinical_note	nephrology	hyperkalemia	true	15
synthetic_01376	The referral question asked whether dysuria represented urinary tract infection.		Synthetic clinical note sentence for urinary tract infection; expected CUI is intentionally blank until judged.	clinical_note	urology	urinary tract infection	true	16
synthetic_01377	The referral question asked whether weak urinary stream represented benign prostatic hyperplasia.		Synthetic clinical note sentence for benign prostatic hyperplasia; expected CUI is intentionally blank until judged.	clinical_note	urology	benign prostatic hyperplasia	true	17
synthetic_01378	The referral question asked whether left sided weakness represented ischemic stroke.		Synthetic clinical note sentence for ischemic stroke; expected CUI is intentionally blank until judged.	clinical_note	neurology	ischemic stroke	true	18
synthetic_01379	The referral question asked whether postictal confusion represented seizure.		Synthetic clinical note sentence for seizure; expected CUI is intentionally blank until judged.	clinical_note	neurology	seizure	true	19
synthetic_01380	The referral question asked whether photophobia represented migraine.		Synthetic clinical note sentence for migraine; expected CUI is intentionally blank until judged.	clinical_note	neurology	migraine	true	20
synthetic_01381	The referral question asked whether low mood represented major depression.		Synthetic clinical note sentence for major depression; expected CUI is intentionally blank until judged.	clinical_note	psychiatry	major depression	true	21
synthetic_01382	The referral question asked whether tremulousness represented alcohol withdrawal.		Synthetic clinical note sentence for alcohol withdrawal; expected CUI is intentionally blank until judged.	clinical_note	psychiatry	alcohol withdrawal	true	22
synthetic_01383	The referral question asked whether fever and malaise represented sepsis.		Synthetic clinical note sentence for sepsis; expected CUI is intentionally blank until judged.	clinical_note	infectious disease	sepsis	true	23
synthetic_01384	The referral question asked whether foot ulcer drainage represented osteomyelitis.		Synthetic clinical note sentence for osteomyelitis; expected CUI is intentionally blank until judged.	clinical_note	infectious disease	osteomyelitis	true	24
synthetic_01385	The referral question asked whether itchy rash represented psoriasis.		Synthetic clinical note sentence for psoriasis; expected CUI is intentionally blank until judged.	clinical_note	dermatology	psoriasis	true	25
synthetic_01386	The referral question asked whether burning dermatomal pain represented herpes zoster.		Synthetic clinical note sentence for herpes zoster; expected CUI is intentionally blank until judged.	clinical_note	dermatology	herpes zoster	true	26
synthetic_01387	The referral question asked whether knee pain with stairs represented osteoarthritis.		Synthetic clinical note sentence for osteoarthritis; expected CUI is intentionally blank until judged.	clinical_note	musculoskeletal	osteoarthritis	true	27
synthetic_01388	The referral question asked whether inability to bear weight represented hip fracture.		Synthetic clinical note sentence for hip fracture; expected CUI is intentionally blank until judged.	clinical_note	musculoskeletal	hip fracture	true	28
synthetic_01389	The referral question asked whether morning hand stiffness represented rheumatoid arthritis.		Synthetic clinical note sentence for rheumatoid arthritis; expected CUI is intentionally blank until judged.	clinical_note	rheumatology	rheumatoid arthritis	true	29
synthetic_01390	The referral question asked whether first toe pain represented gout flare.		Synthetic clinical note sentence for gout flare; expected CUI is intentionally blank until judged.	clinical_note	rheumatology	gout flare	true	30
synthetic_01391	The referral question asked whether fatigue represented iron deficiency anemia.		Synthetic clinical note sentence for iron deficiency anemia; expected CUI is intentionally blank until judged.	clinical_note	hematology	iron deficiency anemia	true	31
synthetic_01392	The referral question asked whether calf pain represented deep vein thrombosis.		Synthetic clinical note sentence for deep vein thrombosis; expected CUI is intentionally blank until judged.	clinical_note	hematology	deep vein thrombosis	true	32
synthetic_01393	The referral question asked whether headache in pregnancy represented preeclampsia.		Synthetic clinical note sentence for preeclampsia; expected CUI is intentionally blank until judged.	clinical_note	obstetrics	preeclampsia	true	33
synthetic_01394	The referral question asked whether pelvic pain represented pelvic inflammatory disease.		Synthetic clinical note sentence for pelvic inflammatory disease; expected CUI is intentionally blank until judged.	clinical_note	gynecology	pelvic inflammatory disease	true	34
synthetic_01395	The referral question asked whether palpable breast mass represented breast cancer.		Synthetic clinical note sentence for breast cancer; expected CUI is intentionally blank until judged.	clinical_note	oncology	breast cancer	true	35
synthetic_01396	The referral question asked whether chronic cough represented lung nodule.		Synthetic clinical note sentence for lung nodule; expected CUI is intentionally blank until judged.	clinical_note	oncology	lung nodule	true	36
synthetic_01397	The referral question asked whether ear pain represented acute otitis media.		Synthetic clinical note sentence for acute otitis media; expected CUI is intentionally blank until judged.	clinical_note	otolaryngology	acute otitis media	true	37
synthetic_01398	The referral question asked whether blurred vision represented diabetic retinopathy.		Synthetic clinical note sentence for diabetic retinopathy; expected CUI is intentionally blank until judged.	clinical_note	ophthalmology	diabetic retinopathy	true	38
synthetic_01399	The referral question asked whether severe dyspnea represented acute respiratory failure.		Synthetic clinical note sentence for acute respiratory failure; expected CUI is intentionally blank until judged.	clinical_note	critical care	acute respiratory failure	true	39
synthetic_01400	The referral question asked whether poor peripheral access represented central venous catheter placement.		Synthetic clinical note sentence for central venous catheter placement; expected CUI is intentionally blank until judged.	clinical_note	procedures	central venous catheter placement	true	40
synthetic_01401	Clinical documentation linked atrial fibrillation with rapid ventricular response to suspected atrial fibrillation.		Synthetic clinical note sentence for atrial fibrillation; expected CUI is intentionally blank until judged.	clinical_note	cardiology	atrial fibrillation	true	1
synthetic_01402	Clinical documentation linked reduced ejection fraction to suspected heart failure with reduced ejection fraction.		Synthetic clinical note sentence for heart failure; expected CUI is intentionally blank until judged.	clinical_note	cardiology	heart failure	true	2
synthetic_01403	Clinical documentation linked critical coronary stenosis to suspected non ST elevation myocardial infarction.		Synthetic clinical note sentence for acute coronary syndrome; expected CUI is intentionally blank until judged.	clinical_note	cardiology	acute coronary syndrome	true	3
synthetic_01404	Clinical documentation linked right lower lobe infiltrate to suspected community acquired pneumonia.		Synthetic clinical note sentence for pneumonia; expected CUI is intentionally blank until judged.	clinical_note	pulmonary	pneumonia	true	4
synthetic_01405	Clinical documentation linked reduced peak expiratory flow to suspected asthma.		Synthetic clinical note sentence for asthma exacerbation; expected CUI is intentionally blank until judged.	clinical_note	pulmonary	asthma exacerbation	true	5
synthetic_01406	Clinical documentation linked segmental pulmonary embolus to suspected acute pulmonary embolism.		Synthetic clinical note sentence for pulmonary embolism; expected CUI is intentionally blank until judged.	clinical_note	pulmonary	pulmonary embolism	true	6
synthetic_01407	Clinical documentation linked sigmoid diverticulitis to suspected acute uncomplicated diverticulitis.		Synthetic clinical note sentence for diverticulitis; expected CUI is intentionally blank until judged.	clinical_note	gastroenterology	diverticulitis	true	7
synthetic_01408	Clinical documentation linked bleeding gastric ulcer to suspected upper gastrointestinal bleeding.		Synthetic clinical note sentence for gastrointestinal bleeding; expected CUI is intentionally blank until judged.	clinical_note	gastroenterology	gastrointestinal bleeding	true	8
synthetic_01409	Clinical documentation linked positive C difficile toxin to suspected clostridioides difficile colitis.		Synthetic clinical note sentence for clostridioides difficile infection; expected CUI is intentionally blank until judged.	clinical_note	gastroenterology	clostridioides difficile infection	true	9
synthetic_01410	Clinical documentation linked A1c above goal to suspected poorly controlled type 2 diabetes mellitus.		Synthetic clinical note sentence for type 2 diabetes; expected CUI is intentionally blank until judged.	clinical_note	endocrinology	type 2 diabetes	true	10
synthetic_01411	Clinical documentation linked glucose of 48 mg per dL to suspected insulin associated hypoglycemia.		Synthetic clinical note sentence for hypoglycemia; expected CUI is intentionally blank until judged.	clinical_note	endocrinology	hypoglycemia	true	11
synthetic_01412	Clinical documentation linked suppressed TSH to suspected hyperthyroidism.		Synthetic clinical note sentence for thyrotoxicosis; expected CUI is intentionally blank until judged.	clinical_note	endocrinology	thyrotoxicosis	true	12
synthetic_01413	Clinical documentation linked creatinine above baseline to suspected acute kidney injury.		Synthetic clinical note sentence for acute kidney injury; expected CUI is intentionally blank until judged.	clinical_note	nephrology	acute kidney injury	true	13
synthetic_01414	Clinical documentation linked elevated albumin creatinine ratio to suspected stage three chronic kidney disease.		Synthetic clinical note sentence for chronic kidney disease; expected CUI is intentionally blank until judged.	clinical_note	nephrology	chronic kidney disease	true	14
synthetic_01415	Clinical documentation linked potassium of 6.2 mmol per L to suspected hyperkalemia.		Synthetic clinical note sentence for hyperkalemia; expected CUI is intentionally blank until judged.	clinical_note	nephrology	hyperkalemia	true	15
synthetic_01416	Clinical documentation linked positive leukocyte esterase to suspected acute cystitis.		Synthetic clinical note sentence for urinary tract infection; expected CUI is intentionally blank until judged.	clinical_note	urology	urinary tract infection	true	16
synthetic_01417	Clinical documentation linked elevated residual urine volume to suspected benign prostatic hyperplasia.		Synthetic clinical note sentence for benign prostatic hyperplasia; expected CUI is intentionally blank until judged.	clinical_note	urology	benign prostatic hyperplasia	true	17
synthetic_01418	Clinical documentation linked acute infarct in right MCA territory to suspected acute ischemic stroke.		Synthetic clinical note sentence for ischemic stroke; expected CUI is intentionally blank until judged.	clinical_note	neurology	ischemic stroke	true	18
synthetic_01419	Clinical documentation linked epileptiform discharges to suspected generalized tonic clonic seizure.		Synthetic clinical note sentence for seizure; expected CUI is intentionally blank until judged.	clinical_note	neurology	seizure	true	19
synthetic_01420	Clinical documentation linked no acute intracranial process to suspected migraine headache.		Synthetic clinical note sentence for migraine; expected CUI is intentionally blank until judged.	clinical_note	neurology	migraine	true	20
synthetic_01421	Clinical documentation linked severe depressive symptoms to suspected major depressive disorder.		Synthetic clinical note sentence for major depression; expected CUI is intentionally blank until judged.	clinical_note	psychiatry	major depression	true	21
synthetic_01422	Clinical documentation linked elevated withdrawal score to suspected alcohol withdrawal syndrome.		Synthetic clinical note sentence for alcohol withdrawal; expected CUI is intentionally blank until judged.	clinical_note	psychiatry	alcohol withdrawal	true	22
synthetic_01423	Clinical documentation linked gram positive cocci in clusters to suspected sepsis due to cellulitis.		Synthetic clinical note sentence for sepsis; expected CUI is intentionally blank until judged.	clinical_note	infectious disease	sepsis	true	23
synthetic_01424	Clinical documentation linked marrow edema concerning for osteomyelitis to suspected diabetic foot osteomyelitis.		Synthetic clinical note sentence for osteomyelitis; expected CUI is intentionally blank until judged.	clinical_note	infectious disease	osteomyelitis	true	24
