id	query	expected_cuis	why	style	domain	expected_focus	synthetic	topic_index
full_page_0109	Results summary: a completed study enrolled patients who had rheumatoid arthritis and baseline morning hand stiffness. Enrollment notes mention screening, follow-up, withdrawal, and safety review. Baseline characteristics included synovitis of MCP joints and prior evaluation with anti CCP antibody. Reported outcomes included positive anti CCP antibody, use of methotrexate, and whether rheumatology evaluation occurred during follow-up. Adverse events and outcomes included joint erosion along with repeat mentions of rheumatoid arthritis and rheumatoid arthritis. Protocol details described eligibility, dates, arms, contacts, and outcome measure names. Older history: the prior problem list still includes acute gout flare and prior colchicine. The current visit says there is no active issue related to recurrent flare, and the team is not making a new care decision about gout flare today. Medication lists, nursing notes, patient instructions, old test results, family history, scheduling text, and follow-up reminders appear alongside the active assessment. These repeated phrases restate the active problem in different words while also adding routine chart language such as assessment, plan, review, education, and return precautions. Clinical summary: participants with morning hand stiffness and synovitis of MCP joints were followed after anti CCP antibody confirmed positive anti CCP antibody. The report keeps the active rheumatoid arthritis episode separate from old history and administrative trial details.		Synthetic long-form trial result sample for rheumatoid arthritis; expected CUI is intentionally blank until judged.	full_page_trial_result	rheumatology	rheumatoid arthritis	true	29
full_page_0110	Results summary: a completed study enrolled patients who had acute gout flare and baseline first toe pain. Enrollment notes mention screening, follow-up, withdrawal, and safety review. Baseline characteristics included podagra and prior evaluation with serum uric acid. Reported outcomes included elevated uric acid, use of colchicine, and whether joint aspiration occurred during follow-up. Adverse events and outcomes included recurrent flare along with repeat mentions of acute gout flare and gout flare. Protocol details described eligibility, dates, arms, contacts, and outcome measure names. Older history: the prior problem list still includes iron deficiency anemia and prior oral iron. The current visit says there is no active issue related to symptomatic anemia, and the team is not making a new care decision about iron deficiency anemia today. Medication lists, nursing notes, patient instructions, old test results, family history, scheduling text, and follow-up reminders appear alongside the active assessment. These repeated phrases restate the active problem in different words while also adding routine chart language such as assessment, plan, review, education, and return precautions. Clinical summary: participants with first toe pain and podagra were followed after serum uric acid confirmed elevated uric acid. The report keeps the active gout flare episode separate from old history and administrative trial details.		Synthetic long-form trial result sample for gout flare; expected CUI is intentionally blank until judged.	full_page_trial_result	rheumatology	gout flare	true	30
full_page_0111	Results summary: a completed study enrolled patients who had iron deficiency anemia and baseline fatigue. Enrollment notes mention screening, follow-up, withdrawal, and safety review. Baseline characteristics included microcytosis and prior evaluation with iron studies. Reported outcomes included low ferritin, use of oral iron, and whether colonoscopy evaluation occurred during follow-up. Adverse events and outcomes included symptomatic anemia along with repeat mentions of iron deficiency anemia and iron deficiency anemia. Protocol details described eligibility, dates, arms, contacts, and outcome measure names. Older history: the prior problem list still includes acute deep vein thrombosis and prior anticoagulation. The current visit says there is no active issue related to pulmonary embolism, and the team is not making a new care decision about deep vein thrombosis today. Medication lists, nursing notes, patient instructions, old test results, family history, scheduling text, and follow-up reminders appear alongside the active assessment. These repeated phrases restate the active problem in different words while also adding routine chart language such as assessment, plan, review, education, and return precautions. Clinical summary: participants with fatigue and microcytosis were followed after iron studies confirmed low ferritin. The report keeps the active iron deficiency anemia episode separate from old history and administrative trial details.		Synthetic long-form trial result sample for iron deficiency anemia; expected CUI is intentionally blank until judged.	full_page_trial_result	hematology	iron deficiency anemia	true	31
full_page_0112	Results summary: a completed study enrolled patients who had acute deep vein thrombosis and baseline calf pain. Enrollment notes mention screening, follow-up, withdrawal, and safety review. Baseline characteristics included unilateral leg edema and prior evaluation with venous duplex ultrasound. Reported outcomes included femoral vein thrombosis, use of anticoagulation, and whether compression ultrasound occurred during follow-up. Adverse events and outcomes included pulmonary embolism along with repeat mentions of acute deep vein thrombosis and deep vein thrombosis. Protocol details described eligibility, dates, arms, contacts, and outcome measure names. Older history: the prior problem list still includes preeclampsia and prior magnesium sulfate. The current visit says there is no active issue related to eclampsia, and the team is not making a new care decision about preeclampsia today. Medication lists, nursing notes, patient instructions, old test results, family history, scheduling text, and follow-up reminders appear alongside the active assessment. These repeated phrases restate the active problem in different words while also adding routine chart language such as assessment, plan, review, education, and return precautions. Clinical summary: participants with calf pain and unilateral leg edema were followed after venous duplex ultrasound confirmed femoral vein thrombosis. The report keeps the active deep vein thrombosis episode separate from old history and administrative trial details.		Synthetic long-form trial result sample for deep vein thrombosis; expected CUI is intentionally blank until judged.	full_page_trial_result	hematology	deep vein thrombosis	true	32
full_page_0113	Results summary: a completed study enrolled patients who had preeclampsia and baseline headache in pregnancy. Enrollment notes mention screening, follow-up, withdrawal, and safety review. Baseline characteristics included elevated blood pressure and prior evaluation with urine protein creatinine ratio. Reported outcomes included proteinuria, use of magnesium sulfate, and whether fetal monitoring occurred during follow-up. Adverse events and outcomes included eclampsia along with repeat mentions of preeclampsia and preeclampsia. Protocol details described eligibility, dates, arms, contacts, and outcome measure names. Older history: the prior problem list still includes pelvic inflammatory disease and prior ceftriaxone and doxycycline. The current visit says there is no active issue related to tubo ovarian abscess, and the team is not making a new care decision about pelvic inflammatory disease today. Medication lists, nursing notes, patient instructions, old test results, family history, scheduling text, and follow-up reminders appear alongside the active assessment. These repeated phrases restate the active problem in different words while also adding routine chart language such as assessment, plan, review, education, and return precautions. Clinical summary: participants with headache in pregnancy and elevated blood pressure were followed after urine protein creatinine ratio confirmed proteinuria. The report keeps the active preeclampsia episode separate from old history and administrative trial details.		Synthetic long-form trial result sample for preeclampsia; expected CUI is intentionally blank until judged.	full_page_trial_result	obstetrics	preeclampsia	true	33
full_page_0114	Results summary: a completed study enrolled patients who had pelvic inflammatory disease and baseline pelvic pain. Enrollment notes mention screening, follow-up, withdrawal, and safety review. Baseline characteristics included cervical motion tenderness and prior evaluation with nucleic acid amplification test. Reported outcomes included positive chlamydia test, use of ceftriaxone and doxycycline, and whether pelvic ultrasound occurred during follow-up. Adverse events and outcomes included tubo ovarian abscess along with repeat mentions of pelvic inflammatory disease and pelvic inflammatory disease. Protocol details described eligibility, dates, arms, contacts, and outcome measure names. Older history: the prior problem list still includes invasive ductal carcinoma and prior neoadjuvant chemotherapy. The current visit says there is no active issue related to metastatic disease, and the team is not making a new care decision about breast cancer today. Medication lists, nursing notes, patient instructions, old test results, family history, scheduling text, and follow-up reminders appear alongside the active assessment. These repeated phrases restate the active problem in different words while also adding routine chart language such as assessment, plan, review, education, and return precautions. Clinical summary: participants with pelvic pain and cervical motion tenderness were followed after nucleic acid amplification test confirmed positive chlamydia test. The report keeps the active pelvic inflammatory disease episode separate from old history and administrative trial details.		Synthetic long-form trial result sample for pelvic inflammatory disease; expected CUI is intentionally blank until judged.	full_page_trial_result	gynecology	pelvic inflammatory disease	true	34
full_page_0115	Results summary: a completed study enrolled patients who had invasive ductal carcinoma and baseline palpable breast mass. Enrollment notes mention screening, follow-up, withdrawal, and safety review. Baseline characteristics included axillary lymphadenopathy and prior evaluation with mammography. Reported outcomes included spiculated breast lesion, use of neoadjuvant chemotherapy, and whether core needle biopsy occurred during follow-up. Adverse events and outcomes included metastatic disease along with repeat mentions of invasive ductal carcinoma and breast cancer. Protocol details described eligibility, dates, arms, contacts, and outcome measure names. Older history: the prior problem list still includes solitary pulmonary nodule and prior smoking cessation counseling. The current visit says there is no active issue related to lung cancer, and the team is not making a new care decision about lung nodule today. Medication lists, nursing notes, patient instructions, old test results, family history, scheduling text, and follow-up reminders appear alongside the active assessment. These repeated phrases restate the active problem in different words while also adding routine chart language such as assessment, plan, review, education, and return precautions. Clinical summary: participants with palpable breast mass and axillary lymphadenopathy were followed after mammography confirmed spiculated breast lesion. The report keeps the active breast cancer episode separate from old history and administrative trial details.		Synthetic long-form trial result sample for breast cancer; expected CUI is intentionally blank until judged.	full_page_trial_result	oncology	breast cancer	true	35
full_page_0116	Results summary: a completed study enrolled patients who had solitary pulmonary nodule and baseline chronic cough. Enrollment notes mention screening, follow-up, withdrawal, and safety review. Baseline characteristics included incidental lung nodule and prior evaluation with chest CT. Reported outcomes included spiculated upper lobe nodule, use of smoking cessation counseling, and whether CT guided biopsy occurred during follow-up. Adverse events and outcomes included lung cancer along with repeat mentions of solitary pulmonary nodule and lung nodule. Protocol details described eligibility, dates, arms, contacts, and outcome measure names. Older history: the prior problem list still includes acute otitis media and prior amoxicillin. The current visit says there is no active issue related to tympanic membrane perforation, and the team is not making a new care decision about acute otitis media today. Medication lists, nursing notes, patient instructions, old test results, family history, scheduling text, and follow-up reminders appear alongside the active assessment. These repeated phrases restate the active problem in different words while also adding routine chart language such as assessment, plan, review, education, and return precautions. Clinical summary: participants with chronic cough and incidental lung nodule were followed after chest CT confirmed spiculated upper lobe nodule. The report keeps the active lung nodule episode separate from old history and administrative trial details.		Synthetic long-form trial result sample for lung nodule; expected CUI is intentionally blank until judged.	full_page_trial_result	oncology	lung nodule	true	36
full_page_0117	Results summary: a completed study enrolled patients who had acute otitis media and baseline ear pain. Enrollment notes mention screening, follow-up, withdrawal, and safety review. Baseline characteristics included bulging tympanic membrane and prior evaluation with otoscopy. Reported outcomes included middle ear effusion, use of amoxicillin, and whether hearing assessment occurred during follow-up. Adverse events and outcomes included tympanic membrane perforation along with repeat mentions of acute otitis media and acute otitis media. Protocol details described eligibility, dates, arms, contacts, and outcome measure names. Older history: the prior problem list still includes diabetic retinopathy and prior glycemic control. The current visit says there is no active issue related to vision loss, and the team is not making a new care decision about diabetic retinopathy today. Medication lists, nursing notes, patient instructions, old test results, family history, scheduling text, and follow-up reminders appear alongside the active assessment. These repeated phrases restate the active problem in different words while also adding routine chart language such as assessment, plan, review, education, and return precautions. Clinical summary: participants with ear pain and bulging tympanic membrane were followed after otoscopy confirmed middle ear effusion. The report keeps the active acute otitis media episode separate from old history and administrative trial details.		Synthetic long-form trial result sample for acute otitis media; expected CUI is intentionally blank until judged.	full_page_trial_result	otolaryngology	acute otitis media	true	37
full_page_0118	Results summary: a completed study enrolled patients who had diabetic retinopathy and baseline blurred vision. Enrollment notes mention screening, follow-up, withdrawal, and safety review. Baseline characteristics included retinal hemorrhages and prior evaluation with dilated eye examination. Reported outcomes included nonproliferative diabetic retinopathy, use of glycemic control, and whether retinal photography occurred during follow-up. Adverse events and outcomes included vision loss along with repeat mentions of diabetic retinopathy and diabetic retinopathy. Protocol details described eligibility, dates, arms, contacts, and outcome measure names. Older history: the prior problem list still includes acute hypoxemic respiratory failure and prior high flow nasal cannula. The current visit says there is no active issue related to respiratory arrest, and the team is not making a new care decision about acute respiratory failure today. Medication lists, nursing notes, patient instructions, old test results, family history, scheduling text, and follow-up reminders appear alongside the active assessment. These repeated phrases restate the active problem in different words while also adding routine chart language such as assessment, plan, review, education, and return precautions. Clinical summary: participants with blurred vision and retinal hemorrhages were followed after dilated eye examination confirmed nonproliferative diabetic retinopathy. The report keeps the active diabetic retinopathy episode separate from old history and administrative trial details.		Synthetic long-form trial result sample for diabetic retinopathy; expected CUI is intentionally blank until judged.	full_page_trial_result	ophthalmology	diabetic retinopathy	true	38
full_page_0119	Results summary: a completed study enrolled patients who had acute hypoxemic respiratory failure and baseline severe dyspnea. Enrollment notes mention screening, follow-up, withdrawal, and safety review. Baseline characteristics included increased work of breathing and prior evaluation with arterial blood gas. Reported outcomes included low PaO2, use of high flow nasal cannula, and whether endotracheal intubation occurred during follow-up. Adverse events and outcomes included respiratory arrest along with repeat mentions of acute hypoxemic respiratory failure and acute respiratory failure. Protocol details described eligibility, dates, arms, contacts, and outcome measure names. Older history: the prior problem list still includes need for central venous access and prior sterile technique. The current visit says there is no active issue related to line associated infection, and the team is not making a new care decision about central venous catheter placement today. Medication lists, nursing notes, patient instructions, old test results, family history, scheduling text, and follow-up reminders appear alongside the active assessment. These repeated phrases restate the active problem in different words while also adding routine chart language such as assessment, plan, review, education, and return precautions. Clinical summary: participants with severe dyspnea and increased work of breathing were followed after arterial blood gas confirmed low PaO2. The report keeps the active acute respiratory failure episode separate from old history and administrative trial details.		Synthetic long-form trial result sample for acute respiratory failure; expected CUI is intentionally blank until judged.	full_page_trial_result	critical care	acute respiratory failure	true	39
full_page_0120	Results summary: a completed study enrolled patients who had need for central venous access and baseline poor peripheral access. Enrollment notes mention screening, follow-up, withdrawal, and safety review. Baseline characteristics included ultrasound guided venous access and prior evaluation with procedure note. Reported outcomes included right internal jugular central line placed, use of sterile technique, and whether central line insertion occurred during follow-up. Adverse events and outcomes included line associated infection along with repeat mentions of need for central venous access and central venous catheter placement. Protocol details described eligibility, dates, arms, contacts, and outcome measure names. Older history: the prior problem list still includes atrial fibrillation and prior metoprolol. The current visit says there is no active issue related to stroke risk, and the team is not making a new care decision about atrial fibrillation today. Medication lists, nursing notes, patient instructions, old test results, family history, scheduling text, and follow-up reminders appear alongside the active assessment. These repeated phrases restate the active problem in different words while also adding routine chart language such as assessment, plan, review, education, and return precautions. Clinical summary: participants with poor peripheral access and ultrasound guided venous access were followed after procedure note confirmed right internal jugular central line placed. The report keeps the active central venous catheter placement episode separate from old history and administrative trial details.		Synthetic long-form trial result sample for central venous catheter placement; expected CUI is intentionally blank until judged.	full_page_trial_result	procedures	central venous catheter placement	true	40
full_page_0121	Care-safety review: metoprolol is documented for the active problem of atrial fibrillation in a patient reporting palpitations with irregularly irregular rhythm. Diagnostic support: electrocardiogram showed atrial fibrillation with rapid ventricular response. The clinician connected that finding to atrial fibrillation before documenting metoprolol, possible electrical cardioversion, and counseling about stroke risk. Safety wording: the medication list includes old prescriptions, current orders, allergies, side-effect counseling, and nursing reminders. Some warnings are general, while the current episode specifically links atrial fibrillation, palpitations, irregularly irregular rhythm, electrocardiogram, and atrial fibrillation with rapid ventricular response. Older history: the prior problem list still includes heart failure with reduced ejection fraction and prior furosemide. The current visit says there is no active issue related to volume overload, and the team is not making a new care decision about heart failure today. Medication lists, nursing notes, patient instructions, old test results, family history, scheduling text, and follow-up reminders appear alongside the active assessment. These repeated phrases restate the active problem in different words while also adding routine chart language such as assessment, plan, review, education, and return precautions. Patient counseling: the instructions explain when to seek care for stroke risk, why the care plan includes metoprolol, and why the team may still need electrical cardioversion. The note combines order review, clinician assessment, and discharge teaching.		Synthetic long-form drug safety sample for atrial fibrillation; expected CUI is intentionally blank until judged.	full_page_drug_safety	cardiology	atrial fibrillation	true	1
full_page_0122	Care-safety review: furosemide is documented for the active problem of heart failure with reduced ejection fraction in a patient reporting orthopnea with bibasilar crackles. Diagnostic support: echocardiogram showed reduced ejection fraction. The clinician connected that finding to heart failure before documenting furosemide, possible diuresis, and counseling about volume overload. Safety wording: the medication list includes old prescriptions, current orders, allergies, side-effect counseling, and nursing reminders. Some warnings are general, while the current episode specifically links heart failure with reduced ejection fraction, orthopnea, bibasilar crackles, echocardiogram, and reduced ejection fraction. Older history: the prior problem list still includes non ST elevation myocardial infarction and prior heparin infusion. The current visit says there is no active issue related to recurrent ischemia, and the team is not making a new care decision about acute coronary syndrome today. Medication lists, nursing notes, patient instructions, old test results, family history, scheduling text, and follow-up reminders appear alongside the active assessment. These repeated phrases restate the active problem in different words while also adding routine chart language such as assessment, plan, review, education, and return precautions. Patient counseling: the instructions explain when to seek care for volume overload, why the care plan includes furosemide, and why the team may still need diuresis. The note combines order review, clinician assessment, and discharge teaching.		Synthetic long-form drug safety sample for heart failure; expected CUI is intentionally blank until judged.	full_page_drug_safety	cardiology	heart failure	true	2
full_page_0123	Care-safety review: heparin infusion is documented for the active problem of non ST elevation myocardial infarction in a patient reporting substernal chest pressure with elevated troponin. Diagnostic support: coronary angiography showed critical coronary stenosis. The clinician connected that finding to acute coronary syndrome before documenting heparin infusion, possible percutaneous coronary intervention, and counseling about recurrent ischemia. Safety wording: the medication list includes old prescriptions, current orders, allergies, side-effect counseling, and nursing reminders. Some warnings are general, while the current episode specifically links non ST elevation myocardial infarction, substernal chest pressure, elevated troponin, coronary angiography, and critical coronary stenosis. Older history: the prior problem list still includes community acquired pneumonia and prior ceftriaxone and azithromycin. The current visit says there is no active issue related to hypoxemia, and the team is not making a new care decision about pneumonia today. Medication lists, nursing notes, patient instructions, old test results, family history, scheduling text, and follow-up reminders appear alongside the active assessment. These repeated phrases restate the active problem in different words while also adding routine chart language such as assessment, plan, review, education, and return precautions. Patient counseling: the instructions explain when to seek care for recurrent ischemia, why the care plan includes heparin infusion, and why the team may still need percutaneous coronary intervention. The note combines order review, clinician assessment, and discharge teaching.		Synthetic long-form drug safety sample for acute coronary syndrome; expected CUI is intentionally blank until judged.	full_page_drug_safety	cardiology	acute coronary syndrome	true	3
full_page_0124	Care-safety review: ceftriaxone and azithromycin are documented for the active problem of community acquired pneumonia in a patient reporting productive cough with right lower lobe crackles. Diagnostic support: chest radiograph showed right lower lobe infiltrate. The clinician connected that finding to pneumonia before documenting ceftriaxone and azithromycin, possible sputum culture, and counseling about hypoxemia. Safety wording: the medication list includes old prescriptions, current orders, allergies, side-effect counseling, and nursing reminders. Some warnings are general, while the current episode specifically links community acquired pneumonia, productive cough, right lower lobe crackles, chest radiograph, and right lower lobe infiltrate. Older history: the prior problem list still includes asthma and prior albuterol nebulizer. The current visit says there is no active issue related to respiratory distress, and the team is not making a new care decision about asthma exacerbation today. Medication lists, nursing notes, patient instructions, old test results, family history, scheduling text, and follow-up reminders appear alongside the active assessment. These repeated phrases restate the active problem in different words while also adding routine chart language such as assessment, plan, review, education, and return precautions. Patient counseling: the instructions explain when to seek care for hypoxemia, why the care plan includes ceftriaxone and azithromycin, and why the team may still need sputum culture. The note combines order review, clinician assessment, and discharge teaching.		Synthetic long-form drug safety sample for pneumonia; expected CUI is intentionally blank until judged.	full_page_drug_safety	pulmonary	pneumonia	true	4
full_page_0125	Care-safety review: albuterol nebulizer is documented for the active problem of asthma in a patient reporting wheezing with prolonged expiratory phase. Diagnostic support: peak flow measurement showed reduced peak expiratory flow. The clinician connected that finding to asthma exacerbation before documenting albuterol nebulizer, possible spirometry, and counseling about respiratory distress. Safety wording: the medication list includes old prescriptions, current orders, allergies, side-effect counseling, and nursing reminders. Some warnings are general, while the current episode specifically links asthma, wheezing, prolonged expiratory phase, peak flow measurement, and reduced peak expiratory flow. Older history: the prior problem list still includes acute pulmonary embolism and prior apixaban. The current visit says there is no active issue related to right heart strain, and the team is not making a new care decision about pulmonary embolism today. Medication lists, nursing notes, patient instructions, old test results, family history, scheduling text, and follow-up reminders appear alongside the active assessment. These repeated phrases restate the active problem in different words while also adding routine chart language such as assessment, plan, review, education, and return precautions. Patient counseling: the instructions explain when to seek care for respiratory distress, why the care plan includes albuterol nebulizer, and why the team may still need spirometry. The note combines order review, clinician assessment, and discharge teaching.		Synthetic long-form drug safety sample for asthma exacerbation; expected CUI is intentionally blank until judged.	full_page_drug_safety	pulmonary	asthma exacerbation	true	5
full_page_0126	Care-safety review: apixaban is documented for the active problem of acute pulmonary embolism in a patient reporting pleuritic chest pain with unilateral leg swelling. Diagnostic support: computed tomography angiography showed segmental pulmonary embolus. The clinician connected that finding to pulmonary embolism before documenting apixaban, possible venous duplex ultrasound, and counseling about right heart strain. Safety wording: the medication list includes old prescriptions, current orders, allergies, side-effect counseling, and nursing reminders. Some warnings are general, while the current episode specifically links acute pulmonary embolism, pleuritic chest pain, unilateral leg swelling, computed tomography angiography, and segmental pulmonary embolus. Older history: the prior problem list still includes acute uncomplicated diverticulitis and prior amoxicillin clavulanate. The current visit says there is no active issue related to perforation, and the team is not making a new care decision about diverticulitis today. Medication lists, nursing notes, patient instructions, old test results, family history, scheduling text, and follow-up reminders appear alongside the active assessment. These repeated phrases restate the active problem in different words while also adding routine chart language such as assessment, plan, review, education, and return precautions. Patient counseling: the instructions explain when to seek care for right heart strain, why the care plan includes apixaban, and why the team may still need venous duplex ultrasound. The note combines order review, clinician assessment, and discharge teaching.		Synthetic long-form drug safety sample for pulmonary embolism; expected CUI is intentionally blank until judged.	full_page_drug_safety	pulmonary	pulmonary embolism	true	6
full_page_0127	Care-safety review: amoxicillin clavulanate is documented for the active problem of acute uncomplicated diverticulitis in a patient reporting left lower quadrant pain with localized abdominal tenderness. Diagnostic support: computed tomography abdomen showed sigmoid diverticulitis. The clinician connected that finding to diverticulitis before documenting amoxicillin clavulanate, possible colonoscopy follow-up, and counseling about perforation. Safety wording: the medication list includes old prescriptions, current orders, allergies, side-effect counseling, and nursing reminders. Some warnings are general, while the current episode specifically links acute uncomplicated diverticulitis, left lower quadrant pain, localized abdominal tenderness, computed tomography abdomen, and sigmoid diverticulitis. Older history: the prior problem list still includes upper gastrointestinal bleeding and prior intravenous pantoprazole. The current visit says there is no active issue related to acute blood loss anemia, and the team is not making a new care decision about gastrointestinal bleeding today. Medication lists, nursing notes, patient instructions, old test results, family history, scheduling text, and follow-up reminders appear alongside the active assessment. These repeated phrases restate the active problem in different words while also adding routine chart language such as assessment, plan, review, education, and return precautions. Patient counseling: the instructions explain when to seek care for perforation, why the care plan includes amoxicillin clavulanate, and why the team may still need colonoscopy follow-up. The note combines order review, clinician assessment, and discharge teaching.		Synthetic long-form drug safety sample for diverticulitis; expected CUI is intentionally blank until judged.	full_page_drug_safety	gastroenterology	diverticulitis	true	7
full_page_0128	Care-safety review: intravenous pantoprazole is documented for the active problem of upper gastrointestinal bleeding in a patient reporting melena with orthostatic hypotension. Diagnostic support: upper endoscopy showed bleeding gastric ulcer. The clinician connected that finding to gastrointestinal bleeding before documenting intravenous pantoprazole, possible endoscopic hemostasis, and counseling about acute blood loss anemia. Safety wording: the medication list includes old prescriptions, current orders, allergies, side-effect counseling, and nursing reminders. Some warnings are general, while the current episode specifically links upper gastrointestinal bleeding, melena, orthostatic hypotension, upper endoscopy, and bleeding gastric ulcer. Older history: the prior problem list still includes clostridioides difficile colitis and prior oral vancomycin. The current visit says there is no active issue related to toxic megacolon, and the team is not making a new care decision about clostridioides difficile infection today. Medication lists, nursing notes, patient instructions, old test results, family history, scheduling text, and follow-up reminders appear alongside the active assessment. These repeated phrases restate the active problem in different words while also adding routine chart language such as assessment, plan, review, education, and return precautions. Patient counseling: the instructions explain when to seek care for acute blood loss anemia, why the care plan includes intravenous pantoprazole, and why the team may still need endoscopic hemostasis. The note combines order review, clinician assessment, and discharge teaching.		Synthetic long-form drug safety sample for gastrointestinal bleeding; expected CUI is intentionally blank until judged.	full_page_drug_safety	gastroenterology	gastrointestinal bleeding	true	8
full_page_0129	Care-safety review: oral vancomycin is documented for the active problem of clostridioides difficile colitis in a patient reporting watery diarrhea with diffuse abdominal cramping. Diagnostic support: stool toxin assay showed positive C difficile toxin. The clinician connected that finding to clostridioides difficile infection before documenting oral vancomycin, possible contact isolation, and counseling about toxic megacolon. Safety wording: the medication list includes old prescriptions, current orders, allergies, side-effect counseling, and nursing reminders. Some warnings are general, while the current episode specifically links clostridioides difficile colitis, watery diarrhea, diffuse abdominal cramping, stool toxin assay, and positive C difficile toxin. Older history: the prior problem list still includes poorly controlled type 2 diabetes mellitus and prior metformin and insulin glargine. The current visit says there is no active issue related to diabetic neuropathy, and the team is not making a new care decision about type 2 diabetes today. Medication lists, nursing notes, patient instructions, old test results, family history, scheduling text, and follow-up reminders appear alongside the active assessment. These repeated phrases restate the active problem in different words while also adding routine chart language such as assessment, plan, review, education, and return precautions. Patient counseling: the instructions explain when to seek care for toxic megacolon, why the care plan includes oral vancomycin, and why the team may still need contact isolation. The note combines order review, clinician assessment, and discharge teaching.		Synthetic long-form drug safety sample for clostridioides difficile infection; expected CUI is intentionally blank until judged.	full_page_drug_safety	gastroenterology	clostridioides difficile infection	true	9
full_page_0130	Care-safety review: metformin and insulin glargine are documented for the active problem of poorly controlled type 2 diabetes mellitus in a patient reporting polyuria with elevated hemoglobin A1c. Diagnostic support: hemoglobin A1c showed A1c above goal. The clinician connected that finding to type 2 diabetes before documenting metformin and insulin glargine, possible diabetes education, and counseling about diabetic neuropathy. Safety wording: the medication list includes old prescriptions, current orders, allergies, side-effect counseling, and nursing reminders. Some warnings are general, while the current episode specifically links poorly controlled type 2 diabetes mellitus, polyuria, elevated hemoglobin A1c, hemoglobin A1c, and A1c above goal. Older history: the prior problem list still includes insulin associated hypoglycemia and prior oral glucose. The current visit says there is no active issue related to loss of consciousness, and the team is not making a new care decision about hypoglycemia today. Medication lists, nursing notes, patient instructions, old test results, family history, scheduling text, and follow-up reminders appear alongside the active assessment. These repeated phrases restate the active problem in different words while also adding routine chart language such as assessment, plan, review, education, and return precautions. Patient counseling: the instructions explain when to seek care for diabetic neuropathy, why the care plan includes metformin and insulin glargine, and why the team may still need diabetes education. The note combines order review, clinician assessment, and discharge teaching.		Synthetic long-form drug safety sample for type 2 diabetes; expected CUI is intentionally blank until judged.	full_page_drug_safety	endocrinology	type 2 diabetes	true	10
full_page_0131	Care-safety review: oral glucose is documented for the active problem of insulin associated hypoglycemia in a patient reporting diaphoresis and tremor with low fingerstick glucose. Diagnostic support: point of care glucose showed glucose of 48 mg per dL. The clinician connected that finding to hypoglycemia before documenting oral glucose, possible insulin dose adjustment, and counseling about loss of consciousness. Safety wording: the medication list includes old prescriptions, current orders, allergies, side-effect counseling, and nursing reminders. Some warnings are general, while the current episode specifically links insulin associated hypoglycemia, diaphoresis and tremor, low fingerstick glucose, point of care glucose, and glucose of 48 mg per dL. Older history: the prior problem list still includes hyperthyroidism and prior methimazole. The current visit says there is no active issue related to atrial arrhythmia, and the team is not making a new care decision about thyrotoxicosis today. Medication lists, nursing notes, patient instructions, old test results, family history, scheduling text, and follow-up reminders appear alongside the active assessment. These repeated phrases restate the active problem in different words while also adding routine chart language such as assessment, plan, review, education, and return precautions. Patient counseling: the instructions explain when to seek care for loss of consciousness, why the care plan includes oral glucose, and why the team may still need insulin dose adjustment. The note combines order review, clinician assessment, and discharge teaching.		Synthetic long-form drug safety sample for hypoglycemia; expected CUI is intentionally blank until judged.	full_page_drug_safety	endocrinology	hypoglycemia	true	11
full_page_0132	Care-safety review: methimazole is documented for the active problem of hyperthyroidism in a patient reporting heat intolerance with fine tremor. Diagnostic support: thyroid stimulating hormone showed suppressed TSH. The clinician connected that finding to thyrotoxicosis before documenting methimazole, possible thyroid uptake scan, and counseling about atrial arrhythmia. Safety wording: the medication list includes old prescriptions, current orders, allergies, side-effect counseling, and nursing reminders. Some warnings are general, while the current episode specifically links hyperthyroidism, heat intolerance, fine tremor, thyroid stimulating hormone, and suppressed TSH. Older history: the prior problem list still includes acute kidney injury and prior intravenous fluids. The current visit says there is no active issue related to electrolyte abnormality, and the team is not making a new care decision about acute kidney injury today. Medication lists, nursing notes, patient instructions, old test results, family history, scheduling text, and follow-up reminders appear alongside the active assessment. These repeated phrases restate the active problem in different words while also adding routine chart language such as assessment, plan, review, education, and return precautions. Patient counseling: the instructions explain when to seek care for atrial arrhythmia, why the care plan includes methimazole, and why the team may still need thyroid uptake scan. The note combines order review, clinician assessment, and discharge teaching.		Synthetic long-form drug safety sample for thyrotoxicosis; expected CUI is intentionally blank until judged.	full_page_drug_safety	endocrinology	thyrotoxicosis	true	12
