cui	label	ispref	sab	tty	semantic_type	field	why	specialty	context_any	block_any
C0237154	patient reported homelessness	N	MTH	SY	Finding	finding	Social-barrier notes can say the patient reported homelessness while targeting the homelessness social determinant.	social care	patient reported homelessness|reported homelessness|homelessness|food insecurity|transportation barriers|case management|medication nonadherence	
C0007561	ceftriaxone exposure	N	MTH	SY	Pharmacologic Substance	drug	Long infectious diarrhea notes may mention ceftriaxone exposure as medication history, and the drug should remain visible.	infectious disease	ceftriaxone exposure|ceftriaxone|clindamycin|cellulitis|antibiotic associated diarrhea|clostridioides difficile	
C0559119	family history of breast cancer	Y	MTH	PT	Disease or Syndrome	condition	Exact inherited-risk wording should prefer the specific breast-cancer family-history concept over generic family medical history.	oncology	family history of breast cancer|family history of ovarian cancer|brca1|brca2|genetic counseling|mastectomy|salpingo-oophorectomy	
C0490017	family history of ovarian cancer	Y	MTH	PT	Disease or Syndrome	condition	Exact inherited-risk wording should prefer the specific ovarian-cancer family-history concept over generic family medical history.	oncology	family history of ovarian cancer|family history of breast cancer|brca1|brca2|genetic counseling|mastectomy|salpingo-oophorectomy	
C3161456	line associated infection	N	MTH	SY	Disease or Syndrome	condition	Portal and procedure notes often omit "central" when asking about line-associated infection; prefer the specific central line-associated infection concept over generic infection.	procedures	line associated infection|central line|central venous catheter|catheter placement|venous access	pneumonia|urinary tract infection|skin infection|wound infection
C0012798	water pill	N	MTH	SY	Pharmacologic Substance	drug	Lay medication wording uses water pill for the diuretic drug class and should not drift to literal water, hydrotherapy, or anatomy concepts.	consumer health	water pill|diuretic|fluid pill|blood pressure|swelling|furosemide|lasix	
C0016860	water pill furosemide	N	MTH	SY	Pharmacologic Substance	drug	When lay water-pill wording is paired with furosemide, the concrete medication should be recoverable ahead of the broad diuretic class.	consumer health	water pill furosemide|furosemide water pill|furosemide|lasix	
C0042014	pee test	N	MTH	SY	Laboratory Procedure	lab	Lay urine-test wording should retrieve urinalysis instead of returning no clinical test or only literal urine concepts.	consumer health	pee test|urine test|urinalysis|urine sample|uti|kidney infection	
C0000737	belly pain	N	MTH	SY	Sign or Symptom	finding	Lay belly-pain wording should retrieve abdominal pain rather than generic pain or belly anatomy.	consumer health	belly pain|abdominal pain|stomach pain|abdomen pain|cramps	
C0011849	sugar diabetes	N	MTH	SY	Disease or Syndrome	condition	Lay diabetes wording should map to diabetes mellitus rather than sugar chemicals or unrelated literal sugar concepts.	consumer health	sugar diabetes|diabetes|blood sugar|glucose|a1c|metformin|insulin	
C1623258	heart tracing	N	MTH	SY	Diagnostic Procedure	procedure	Lay ECG wording should retrieve electrocardiography instead of heart anatomy, trachea, or TRAC gene noise.	consumer health	heart tracing|ekg|ecg|electrocardiogram|heart rhythm|chest pain	
C1623258	EKG	N	MTH	AB	Diagnostic Procedure	procedure	Patient and clinical shorthand EKG should retrieve electrocardiography rather than only an ECG-finding or unrelated short-label concept.	consumer health	ekg|ecg|electrocardiogram|heart tracing|heart rhythm|chest pain	
C0009378	colon scope	N	MTH	SY	Diagnostic Procedure	procedure	Lay colon-scope wording should retrieve colonoscopy rather than colon anatomy or unrelated colon devices.	consumer health	colon scope|colonoscopy|colon cancer screening|polyps|rectal bleeding	
C0079304	stomach scope	N	MTH	SY	Diagnostic Procedure	procedure	Lay stomach-scope wording should retrieve upper GI endoscopy or EGD rather than stomach anatomy.	consumer health	stomach scope|upper endoscopy|egd|endoscopy|heartburn|ulcer|stomach pain	
C0003280	blood thinner	N	MTH	SY	Pharmacologic Substance	drug	Lay medication wording uses blood thinner for anticoagulants and should retrieve the drug class for clot-prevention intent.	consumer health	blood thinner|anticoagulant|warfarin|apixaban|rivaroxaban|blood clot|atrial fibrillation	
